934	o0000103		ARAD	o0000103	nita2	nita₂	nita₂ nitah₂ nintah₂ ninta₊(ARAD)
935	o0002333		|SAL.UŠ|	o0002333	nita3	nita₃	_
936	o0000487		NU	o0000487		nu	_
937	o0000491	NU11	NU₁₁	o0000491	nu11	nu₁₁	_
938	o0000476	NA2	NA₂	o0000476	nu2	nu₂	_
939	o0000482		NIM	o0000482		num	_
940	o0000438		LUM	o0000438	num2	num₂	_
941	o0000291		NUMUN	o0000291		numun	_
942	o0000488		NUN	o0000488		nun	nun nuna nunun nu₆ nuŋ₊(NUN)
943	o0001651		NUNDUM	o0001651		nundum	nundum numdum numdun nundun
944	o0000490		NUNUZ	o0000490		nunuz	nunuz nunus
945	o0002208		NUSKA	o0002208		nusku	_
946	o0000497		PA	o0000497		pa	_
947	o0000113		BA	o0000113	pa2	pa₂	_
948	o0001511	PAD3	PAD₃	o0001511	pa3	pa₃	pa₃ pad₃
949	o0000500		PAP	o0000500	pa4	pa₄	_
950	o0002221		|PAP.E|	o0002221	pa5	pa₅	_
951	o0000498		PAD	o0000498		pad	pad bad₂ pat pata bat₂
952	o0000437		LUL	o0000437		pah	pah bah₃
953	o0001491		|IGI.DU|	o0001491		palil	_
954	o0001494		|IGI.EŠ₂.DU|	o0001493	palil2	palil₂	_
955	o0000499		PAN	o0000499		pan	_
956	o0000500		PAP	o0000500		pap	_
957	o0000133		DAG	o0000133	par3	par₃	_
958	o0000284		KISAL	o0000284	par4	par₄	_
959	o0000502		PI	o0000502		pe	_
960	o0000233		GIR	o0000233	pesz	peš	_
961	o0001684		|KI.A|	o0001684	pesz10	peš₁₀	peš₁₀ piš₁₀
962	o0000501	PESZ2	PEŠ₂	o0000501	pesz2	peš₂	peš₂ piš₂
963	o0000444		MA	o0000444	pesz3	peš₃	_
964	o0000267	KAD4	KAD₄	o0000267	pesz5	peš₅	peš₅ piš₅
965	o0000268	KAD5	KAD₅	o0000268	pesz6	peš₆	peš₆ piš₆
967	o0002786		|ŠU.KAD₄|			pešₓ	_
968	o0000502		PI	o0000502		pi	_
969	o0000122		BI	o0000122	pi2	pi₂	_
970	o0000260		KA	o0000260	pi4	pi₄	_
971	o0000477		NE	o0000477	pi5	pi₅	_
972	o0000477		NE	o0000477		pil	_
973	o0000478	BIL2	BIL₂	o0000478	pil2	pil₂	_
974	o0001383		|GIŠ.NE@s|	o0001383	pil3	pil₃	_
975	o0000503		PIRIG	o0000503		pirig	pirig piriŋ piriŋa piriga
976	o0002244		UG	o0002244	pirig3	pirig₃	_
977	o0000206	GA2	GA₂	o0000206		pisan	pisan bisaŋ bisag pisag pisaŋ bisan
978			|ŠID×A|	o0002743	pisan3	pisan₃	pisan₃ bisaŋ₃ bisag₃ pisag₃ pisaŋ₃ bisan₃
979	o0000124		BU	o0000124		pu	_
980	o0001838	TUL2	TUL₂	o0001838	pu2	pu₂	_
981	o0001626	PU3	PU₃	o0001626	pu3	pu₃	_
982	o0001625		|KA×GAN₂@t.ŠA|	o0001625	puzur4	puzur₄	puzur₄ buzur₄
983	o0000530	SILA3	SILA₃	o0000530		qa	_
984	o0000187		GA	o0000187	qa2	qa₂	_
985	o0000204	GAR3	GAR₃	o0000204		qar	_
986	o0000279		KI	o0000279	qe2	qe₂	_
987	o0000279		KI	o0000279	qi2	qi₂	_
988	o0000219	GI4	GI₄	o0000219	qi4	qi₄	_
989	o0000233		GIR	o0000233		qir	_
990	o0000225		KUM	o0000225		qu	_
991	o0000289		KU	o0000289	qu2	qu₂	_
992	o0000221		GU	o0000221	qu3	qu₃	_
993	o0000225		KUM	o0000225		qum	_
994	o0000477		NE	o0000477	qum2	qum₂	_
995	o0000226		GUR	o0000226		qur	_
996	o0000294		KUR	o0000294	qur2	qur₂	_
997	o0000551	GUR8	GUR₈	o0000551	qur8	qur₈	_
998	o0000510		RA	o0000510		ra	ra #rah₂
999	o0000149		DU	o0000149	ra2	ra₂	_
1000	o0000514		RI	o0000514		re	_
1001	o0000582		URU	o0000582	re2	re₂	_
1002	o0000149		DU	o0000149	re6	re₆	re₆ er₁₀ ar₆ ir₁₀ ur₈ ara₆
1003	o0000989	LAH4	LAH₄	o0000989	re7	re₇	_
1004	o0000270		KAL	o0000270		reb	_
1005	o0000239		HU	o0000239		reₓ	_
1006	o0000514		RI	o0000514		ri	_
1007	o0000582		URU	o0000582	ri2	ri₂	_
1008	o0002024		|MUŠ&MUŠ|	o0002021	ri8	ri₈	_
1009	o0000270		KAL	o0000270		rib	rib lip₂ rub lib₂ rip
1010	o0000617		ZUM	o0000617	rig2	rig₂	_
1011	o0000514		RI	o0000514	rig5	rig₅	_
1012	o0002191		|PA.HUB₂.DU|	o0002191	rig7	rig₇	_
1013	o0002192		|PA.HUB₂|	o0002192	rig8	rig₈	_
1014	o0001472		|HUB₂.DU|	o0001472	rig9	rig₉	_
1016	o0050036		|PA.SAL.HUB₂.DU|	o0050036		rigₓ	_
1017			|NE.RU|	o0002066	rim3	rim₃	_
1018	o0000152	KASZ4	KAŠ₄	o0000152	rim4	rim₄	_
1019	o0000306		LAGAB	o0000306		rin	_
1020	o0000175		ERIM	o0000175	rin2	rin₂	_
1021	o0002790		|ŠU+LAGAB|			rinₓ	_
1022	o0000239		HU			riₓ	_
1023	o0000516		RU	o0000516		ru	_
1024	o0000173		EN	o0000173	ru12	ru₁₂	_
1025	o0002553		|URU×A|	o0002553	ru14	ru₁₄	_
1026	o0000269		GAG	o0000269	ru2	ru₂	_
1027	o0000167		EDIN	o0000167	ru6	ru₆	_
1028	o0002833	SZEN	ŠEN	o0002833		rug	_
1029	o0000106	ASZ	AŠ	o0000106		rum	rum rim₅
1030	o0000603		ZA	o0000603	s,a	ṣa	_
1031	o0000608	ZI2	ZI₂	o0000608	s,e	ṣe	_
1032	o0000609		ZI	o0000609	s,e2	ṣe₂	_
1033	o0000608	ZI2	ZI₂	o0000608	s,i	ṣi	_
1034	o0000609		ZI	o0000609	s,i2	ṣi₂	_
1035	o0000488		NUN	o0000488	s,il	ṣil	_
1036	o0000455		MI	o0000455	s,il2	ṣil₂	_
1037	o0000463	MUSZ	MUŠ	o0000463	s,ir	ṣir	_
1038	o0000617		ZUM	o0000617	s,u	ṣu	_
1039	o0000614		ZU	o0000614	s,u2	ṣu₂	_
1040	o0000617		ZUM	o0000617	s,um	ṣum	_
1041	o0000097		AMAR	o0000097	s,ur	ṣur	_
1042	o0000463	MUSZ	MUŠ	o0000463	s,ur2	ṣur₂	_
1043	o0000525		SI	o0000525	s'i	śi	_
1044	o0000531		SU	o0000531	s'u	śu	_
1045	o0000526	SU4	SU₄	o0000526	s'u2	śu₂	_
1046	o0000546		TAG	o0000546	s'um	śum	_
1047	o0000517		SA	o0000517		sa	sa ša₁₀
1048	o0002118		|NINDA₂×ŠE|	o0002118	sa10	sa₁₀	sa₁₀ sam₂ šam₂
1049	o0000518		SAG	o0000518	sa12	sa₁₂	_
1050	o0000139		DI	o0000139	sa2	sa₂	_
1051	o0000603		ZA	o0000603	sa3	sa₃	_
1052	o0001469		|HU.NA₂|	o0001469	sa4	sa₄	_
1053	o0002829	SA6	SA₆	o0002829	sa6	sa₆	sa₆ sag₉ ša₆ šag₅ sig₆
1054	o0002193	SZAB	ŠAB	o0002193		sab	_
1055	o0000518		SAG	o0000518		sag	sag saŋ šag šak saŋa sak
1056	o0000282		KIN	o0000282	sag11	sag₁₁	_
1057	o0002182		|PA.GAN|	o0002182	sag2	sag₂	sag₂ sig₁₁ seg₁₁
1058	o0000497		PA	o0000497	sag3	sag₃	sag₃ sak₃ zag₂ zak₂ šag₃ sig₃ seg₃
1059	o0002837	SZID	ŠID	o0002837	sag5	sag₅	_
1060	o0001492	SIG5	SIG₅			saga	saga sig₅ sag₁₀ saga₁₀
1061	o0002274		|SAG×DU|	o0002274		sagdu	_
1062			|SAG+IG|			saggal	_
1063	o0002364		|SILA₃.ŠU.GABA|	o0002364		sagi	_
1064	o0002466	SAGSZU	SAGŠU	o0002466	sagszu	sagšu	_
1066			|ŠE.KIN|			sagₓ	_
1067	o0000232		HA	o0000848	sah7	sah₇	_
1068	o0000259	ISZ	IŠ	o0000259		sahar	_
1069	o0000524		SAR	o0000524		sakar	_
1070	o0000522		MUNUS	o0000522		sal	_
1071	o0000530	SILA3	SILA₃	o0000530	sal4	sal₄	_
1072	o0001126		|EŠ₂.BU.NUN.EŠ₂.TU|	o0001126	saman2	saman₂	_
1073	o0002712		|ŠE.EŠ₂.NUN.BU|		saman3	saman₃	_
1074	o0002456	SZAGAN	ŠAGAN	o0002456	saman4	saman₄	_
1076	o0002377		|SUD.NUN.ŠE.EŠ₂|	o0002377		samanₓ	_
1077	o0002837	SZID	ŠID	o0002837		sanga	sanga saŋŋa saŋa₈ sangu
1078	o0001527		|IL₂.MA₂.DUB₂|	o0000523	sanga2	sanga₂	sanga₂ saŋa₂
1079	o0001525		|IL₂.DUB₂|	o0001525	sanga4	sanga₄	sanga₄ saŋa₄
1080	o0000524		SAR	o0000524		sar	_
1084	o0002095		|NINDA₂×AN|	o0002095		saₓ	_
1085	o0000525		SI	o0000525		se	_
1086	o0000527		SIG	o0000527	se11	se₁₁	se₁₁ si₁₁ ši₃
1087	o0000248	SIG7	SIG₇	o0000248	se12	se₁₂	_
1088	o0000609		ZI	o0000609	se2	se₂	_
1089	o0000536		SUM	o0000536	se3	se₃	se₃ sig₁₀ seg₁₀ sik₁₀ si₃
1090	o0002834	SZESZ	ŠEŠ	o0002834		ses	ses sis
1091	o0000525		SI	o0000525		si	_
1092	o0000609		ZI	o0000609	si2	si₂	_
1093	o0000526	SU4	SU₄	o0000526	si4	si₄	_
1094	o0000527		SIG	o0000527		sig	sig šig šik zig₂ seg zik₂ siga sik
1095	o0000270		KAL	o0000270	sig15	sig₁₅	sig₁₅ seg₁₅
1096	o0000210		GI	o0000210	sig17	sig₁₇	sig₁₇ seg₁₇
1097	o0000528	SIG4	SIG₄	o0000528	sig4	sig₄	_
1098	o0000248	SIG7	SIG₇	o0000248	sig7	sig₇	_
1099	o0000529	SIG2	SIG₂	o0000529		siki	siki sig₂ sik₂ šik₂ seg₂
1100	o0000170		EL	o0000170		sikil	_
1101	o0000548		TAR	o0000548		sila	_
1102	o0000530	SILA3	SILA₃	o0000530	sila3	sila₃	_
1103	o0001321	SILA4	SILA₄	o0001321	sila4	sila₄	_
1104	o0002566		ASARI	o0002566		silig	_
1105	o0002578	BANSZUR	BANŠUR	o0002578	silig5	silig₅	_
1106	o0000139		DI	o0000139		silim	silim silima
1107	o0000474		NAM	o0000474		sim	_
1108	o0000138	DE2	DE₂	o0000573		simug	_
1109	o0000474		NAM	o0000474	sin2	sin₂	_
1110	o0002198		SIPA	o0002198		sipa	sipa sipad sibad
1111	o0000124		BU	o0000124	sir2	sir₂	_
1112	o0000177		EZEN	o0000177	sir3	sir₃	_
1113	o0002503		|UD.MA₂.AB×HA.TAG|	o0002503	sirara3	sirara₃	_
1114	o0002502		|UD.MA₂.AB×HA.KI.TAG|	o0002502	sirara6	sirara₆	_
1115	o0000795		SISKUR	o0000795		siskur	siskur siškur sizkur
1116	o0000794		|AMAR×ŠE.AMAR×ŠE|	o0000794	siskur2	siskur₂	siskur₂ siškur₂ sizkur₂
1117	o0000531		SU	o0000531		su	su sum₃ sug₆ šu₁₁
1118	o0000124		BU	o0000124	su13	su₁₃	_
1119	o0000614		ZU	o0000614	su2	su₂	_
1120	o0000532		SUD	o0000532	su3	su₃	su₃ zu₆ šuz
1121	o0000526	SU4	SU₄	o0000526	su4	su₄	_
1122	o0001656	SU6	SU₆	o0001656	su6	su₆	su₆ sum₄ sun₄
1123	o0001853	SU7	SU₇	o0001853	su7	su₇	su₇ sur₁₂
1124	o0000989	LAH4	LAH₄	o0000989	su8	su₈	_
1125	o0001628		|KA×GA|	o0001628		sub	_
1126	o0001433		USAN	o0001433	sub3	sub₃	_
1127	o0000546		TAG	o0000546	sub6	sub₆	sub₆ subu
1128	o0000532		SUD	o0000532		sud	sud šud šut
1129	o0000534	SZITA3	ŠITA₃	o0000534	sud2	sud₂	_
1130	o0002371		|SU.KUR.RU|	o0002371	sud3	sud₃	_
1132	o0038207		|(SU×KUR).RU|	o0038207		sudₓ	_
1133	o0001075		ZUEN	o0001075		suen	_
1134	o0001800		SUG	o0001800		sug	sug suk šuk₃ zug zuk
1135	o0000467	MUSZ2	MUŠ₂	o0000467		suh	suh sih₄ šuh
1136	o0001412	SUH3	SUH₃	o0001412	suh3	suh₃	suh₃ sih₅ zih
1137	o0000281		KID	o0000281	suh4	suh₄	_
1138	o0000289		KU	o0000289	suh5	suh₅	_
1139	o0000150	SUHUSZ	SUHUŠ	o0000150	suh6	suh₆	_
1140	o0000642		MUL	o0000642	suhub2	suhub₂	suhub₂ šuhub₂
1141	o0000797		|AN.3×AN|			suhubₓ	_
1142	o0000535		SUHUR	o0000535		suhur	_
1143	o0000150	SUHUSZ	SUHUŠ	o0000150	suhusz	suhuš	suhuš šuhuš
1144	o0000436		LUH	o0000436		sukkal	sukkal šukal sugal₇ šukkal sukal
1145	o0000195		GALAM	o0029926		sukud	sukud suku₊(GALAM)
1146	o0000536		SUM	o0000536		sum	_
1147	o0000114		BAD	o0000555		sumun	sumun šumun sun suna
1148	o0000519	DUL3	DUL₃	o0000519		sumur	_
1149	o0000224		GUL	o0000224	sun2	sun₂	sun₂ sumun₂ sumunu₂ sumuna₂ šun₃ suna₂
1150	o0000539		SUR	o0000539		sur	sur sura šur
1151	o0000519	DUL3	DUL₃	o0000519	sur2	sur₂	_
1152	o0001447	SUR3	SUR₃	o0001447	sur3	sur₃	_
1153	o0000422		LAL	o0000422	suru5	suru₅	suru₅ sur₅ zuru₅ zur₅
1154	o0000175		ERIM	o0000175		surₓ	_
1155	o0002824	SZA	ŠA	o0002824	sza	ša	ša sa₁₉
1156	o0000206	GA2	GA₂	o0000206	sza13	ša₁₃	_
1157	o0002828	SZA3	ŠA₃	o0002828	sza3	ša₃	ša₃ šag₄
1158	o0000149		DU	o0000149	sza4	ša₄	_
1159	o0000093		AG	o0000093	sza5	ša₅	_
1160	o0000524		SAR	o0000524	sza8	ša₈	_
1161	o0002193	SZAB	ŠAB	o0002193	szab	šab	_
1162	o0002170	SZABRA	ŠABRA	o0002170	szabra	šabra	šabra šapra
1163	o0001973		|LU₂×GAN₂@t|	o0001973	szaga	šaga	šaga šaŋa
1164	o0002456	SZAGAN	ŠAGAN	o0002456	szagan	šagan	_
1165	o0001286		AMA	o0001286		šaganₓ	_
1166	o0001344		|GIR₃.ARAD|	o0001344	szagina	šagina	_
1167	o0000158	SZUL	ŠUL	o0000158	szah2	šah₂	_
1168			|URU×GU|	o0002564	szakir	šakir	šakir šakira
1169	o0002456	SZAGAN	ŠAGAN	o0002456	szakkan	šakkan	_
1170	o0000215	GIR3	GIR₃	o0000215	szakkan2	šakkan₂	_
1171			|GIR₃.ARAD|	o0001344	szakkan6	šakkan₆	_
1172	o0000522		MUNUS	o0000522	szal	šal	_
1173	o0000530	SILA3	SILA₃	o0000530	szal2	šal₂	_
1174	o0001206		|GAL.NI|	o0001206	szandana	šandana	_
1175	o0000524		SAR	o0000524	szar	šar	_
1177	o0000434		LUGAL	o0000434	szar3	šar₃	_
1178	o0001817	SZARA2	ŠARA₂	o0001817	szara2	šara₂	_
1179	o0000477		NE			šarₓ	_
1180	o0000426		LIL	o0000426		šaₓ	_
1181	o0002831	SZE	ŠE	o0002831	sze	še	_
1182	o0002049		|MUŠ₃×A|	o0000711	sze12	še₁₂	_
1183	o0002837	SZID	ŠID	o0002837	sze14	še₁₄	_
1184	o0000247		IGI	o0000247	sze20	še₂₀	_
1185			|HU.NA₂|	o0001469	sze21	še₂₁	_
1186	o0000466	MUSZ3	MUŠ₃	o0000466	sze23	še₂₃	še₂₃ sed₆ sedi₆ se₂₇ šed₁₂
1187	o0001973		|LU₂×GAN₂@t|	o0001973	sze29	še₂₉	še₂₉ heš₅
1188	o0000178	SZE3	ŠE₃	o0000178	sze3	še₃	_
1189	o0000477		NE	o0000477	sze6	še₆	še₆ šeŋ₆ šeg₆
1190	o0000528	SIG4	SIG₄	o0000528	szeg12	šeg₁₂	_
1191	o0001531		|IM.A.AN|	o0001531	szeg14	šeg₁₄	_
1192			|A.AN|	o0000655	szeg3	šeg₃	šeg₃ šeŋ₃ še₇
1193	o0002576		|URU×TU|	o0002576	szeg5	šeg₅	_
1194	o0000254		IM	o0000254	szeg7	šeg₇	šeg₇ šeŋ₇
1195	o0002832	SZEG9	ŠEG₉	o0002832	szeg9	šeg₉	šeg₉ seg₁₄ sig₁₄
1197	o0001533		|IM.A|	o0001533		šegₓ	_
1198	o0000771	KIR2	KIR₂	o0000771	szem3	šem₃	_
1199	o0000767	KIR6	KIR₆	o0000767	szem5	šem₅	_
1200	o0002753		|ŠIM×IGI@g|	o0002753	szembi	šembi	šembi šimbi
1201	o0002838	SZIM	ŠIM	o0002838	szembi2	šembi₂	šembi₂ šembizi šimbi₂ šembizid
1202			|BULUG@BULUG|	o0000937	szembulug	šembulug	_
1203	o0002833	SZEN	ŠEN	o0002833	szen	šen	šen san₂ šin šun sun₆ zin
1204	o0001363		KIB	o0001363	szennur	šennur	_
1205	o0002008		|ME.AD.KU₃|	o0002008		šennuₓ	_
1206	o0000177		EZEN	o0000177	szer3	šer₃	_
1207	o0002123		NIR	o0002123	szer7	šer₇	_
1208	o0002834	SZESZ	ŠEŠ	o0002834	szesz	šeš	_
1209	o0002836	SZESZ2	ŠEŠ₂	o0002836	szesz2	šeš₂	šeš₂ še₈
1210	o0000174		EREN	o0000174	szesz4	šeš₄	šeš₄ še₂₂
1212	o0000248	SIG7	SIG₇	o0000248		šeₓ	_
1213	o0000247		IGI	o0000247	szi	ši	_
1214	o0002837	SZID	ŠID	o0002837	szid	šid	_
1215	o0000305		LA	o0000305	szika	šika	_
1216	o0002129	SZILAM	ŠILAM	o0002129	szilam	šilam	_
1217	o0002125	TUR3	TUR₃	o0002125		šilamₓ	_
1218	o0002838	SZIM	ŠIM	o0002838	szim	šim	šim šem
1219	o0001949		|LU₂.SU|	o0001949	szimaszgi	šimašgi	_
1220	o0001948		|LU₂.SU.A|	o0001948	szimaszgi2	šimašgi₂	_
1221			|SU.A|	o0002368		šimašgiₓ	_
1223	o0002838		KWU752			šimₓ	_
1224	o0002839	SZINIG	ŠINIG	o0002839	szinig	šinig	_
1225	o0002840	SZIR	ŠIR	o0002840	szir	šir	_
1226	o0002837	SZID	ŠID	o0002837	szit	šit	_
1227	o0002842	SZITA	ŠITA	o0002842	szita	šita	_
1228	o0023027	SZITA2	ŠITA₂	o0023027	szita2	šita₂	_
1229	o0000534	SUD2	SUD₂	o0000534	szita3	šita₃	_
1230	o0002462	SZITA4	ŠITA₄	o0002462	szita4	šita₄	_
1231	o0002837	SZID	ŠID	o0002837	sziti	šiti	_
1232	o0000143		GIM	o0000143	szitim	šitim	šitim šidim
1233	o0000528	SIG4	SIG₄			šiₓ	_
1234	o0002845	SZU	ŠU	o0002845	szu	šu	_
1235	o0001676		|KA×ŠU|	o0001676	szu12	šu₁₂	_
1236	o0002850	SZU2	ŠU₂	o0002850	szu2	šu₂	šu₂ šuš₂
1237	o0000561		U	o0000561	szu4	šu₄	šu₄ šuš
1238	o0000202	NIG2	NIG₂	o0000202	szu7	šu₇	_
1239	o0000516		RU	o0000516	szub	šub	šub šib₂ šuba₅ sub₇ šup
1240	o0002653		|ZA.MUŠ₃@g|	o0002653	szuba	šuba	šuba suba
1241	o0002654		|ZA.MUŠ₃|	o0002654	szuba2	šuba₂	_
1242	o0002043		|MUŠ₃.ZA|	o0002043	szuba3	šuba₃	_
1243	o0002848	SZUBUR	ŠUBUR	o0002848	szubur	šubur	_
1244	o0001626	PU3	PU₃	o0001676	szud3	šud₃	šud₃ šude₃ šudu₃
1245	o0000164	DUN4	DUN₄	o0000164	szudul4	šudul₄	_
1246	o0000578		UR@s	o0000578	szudul5	šudul₅	_
1247	o0002581		|UR×A|			šudulₓ	_
1248	o0000498		PAD	o0000498	szuku	šuku	šuku šukur₂ šukun₃ šuk šug
1249	o0001500		|IGI.KAK|	o0001500	szukur	šukur	_
1250	o0000158	SZUL	ŠUL	o0000158	szul	šul	šul sul
1251	o0000546		TAG	o0000546	szum	šum	šum sum₆ šumu₃
1252	o0000536		SUM	o0000536	szum2	šum₂	_
1253	o0002790		|ŠU+LAGAB|	o0002775	szunigin	šunigin	_
1254			|ŠU+LAGAB.LAGAB|		szunigin2	šunigin₂	_
1255	o0000519	DUL3	DUL₃	o0000519	szur2	šur₂	_
1256	o0002840	SZIR	ŠIR	o0002840	szur3	šur₃	_
1257			|LAL₂.SAR|	o0001898	szur4	šur₄	_
1258			|LAL.LAGAB|	o0001888	szur5	šur₅	_
1259			|LAL₂.LAGAB|	o0001896	szur6	šur₆	_
1260			|SU.KUR.RU|	o0002371	szuruppak	šuruppak	_
1261	o0000259		SAHAR	o0000259	szusz3	šuš₃	_
1262	o0002041		|MUŠ₃.EREN|	o0002041	szuszin	šušin	šušin šušina
1263	o0001340		|GI.NA.AB.TUM|	o0001340	szutum2	šutum₂	_
1267			|KI.NA.AB.TUM|			šutumₓ	_
1268	o0000446		MAH	o0000446	szutur	šutur	_
1269	o0000132		DA	o0000132	t,a	ṭa	_
1270	o0000237		HI	o0000237	t,a3	ṭa₃	_
1271	o0000134		DAM	o0000134	t,am	ṭam	_
1272	o0000139		DI	o0000139	t,i	ṭi	_
1273	o0027220	TI2	TI₂	o0027220	t,i2	ṭi₂	_
1274	o0000553		TI	o0000553	t,i3	ṭi₃	_
1275	o0000140		DIB	o0000140	t,ib	ṭib	_
1276	o0000161	GIN2	GIN₂	o0000160	t,u	ṭu	_
1277	o0000556		TU	o0000556	t,u2	ṭu₂	_
1278	o0000149		DU	o0000149	t,u3	ṭu₃	_
1279	o0000260		KA	o0001645	t,u6	ṭu₆	_
1280	o0001838	TUL2	TUL₂	o0001838	t,ul	ṭul	_
1281	o0000559		TUM	o0000559	t,um	ṭum	_
1282	o0000541		TA	o0000541		ta	_
1283	o0000132		DA	o0000132	ta2	ta₂	_
1284	o0000544		TAB	o0000544		tab	tab dapa₂ taba dab₂ tap tapa dap₂
1285	o0002475		MAN			tabₓ	_
1286	o0000546		TAG	o0000546		tag	_
1287	o0002016		DAH	o0002016		tah	_
1288	o0000133		DAG	o0000133	tak2	tak₂	_
1289	o0000547	KID2	KID₂	o0000547	tak4	tak₄	tak₄ da₁₃ tag₄ taka₄ ta₆ tad
1290	o0000514		RI	o0000514		tal	_
1291	o0000239		HU	o0000239		talₓ	_
1292	o0000565		UD	o0000565		tam	tam dam₂
1293	o0000134		DAM	o0000134	tam2	tam₂	_
1294	o0000548		TAR	o0000548		tar	tar tara dar₆
1295	o0000135		DAR	o0000135	tar2	tar₂	_
1296	o0000557	TUG2	TUG₂	o0000557		taskarin	taskarin taškarin
1297	o0000550		TE	o0000550		te	te teŋ₃ ten ti₇ teg₃
1298	o0000553		TI	o0000553	te9	te₉	_
1299	o0000550		TE	o0000550		temen	_
1300	o0002726		TIR	o0002726		ter	_
1301	o0000576		UR	o0000576	tesz2	teš₂	teš₂ daš tiz₂ tiš₂ taš das taša deš₃ tis₂ tas taz
1302	o0000553		TI	o0000553		ti	_
1303	o0000144		DIN	o0027220	ti2	ti₂	_
1304	o0000546		TAG	o0000546		tibir	_
1305	o0023076		|TAG.ŠU|	o0002401	tibir2	tibir₂	_
1306	o0000997		|DUB.NAGAR|	o0000997		tibira	_
1307	o0000289		KU	o0000289		tibirₓ	_
1308	o0000437		LUL	o0000154	DUB2	DUB₂	o0001919	tigi2	tigi₂
1309	o0000114		BAD	o0000555		til	_
1310	o0000579		URI	o0000579		tilla	tilla tila
1311	o0000801		|AN.AŠ.AN|	o0000801	tilla2	tilla₂	_
1312	o0000804		|AN.DIŠ.AN|	o0000804	tilla3	tilla₃	_
1313			|AN.U.AN|	o0000802	tilla5	tilla₅	_
1314	o0000141		DIM	o0000141		tim	_
1315	o0000144		DIN	o0000144		tin	_
1316	o0002726		TIR	o0002726		tir	_
1317	o0000467	MUSZ2	MUŠ₂	o0000467	tiszpak	tišpak	_
1318	o0000121	BARA2	BARA₂	o0002234	MUNU5	MUNU₅	o0000909		titab
1319	o0000556		TU	o0000556		tu	_
1320	o0001477		HUB	o0001477	tu10	tu₁₀	_
1321	o0000240	HUB2	HUB₂	o0000240	tu11	tu₁₁	tu₁₁ tum₊(HUB₂) tun₂
1322	o0000736		|A.ŠU.NAGA|	o0000736	tu17	tu₁₇	_
1323	o0000565		UD	o0000565	tu2	tu₂	_
1324	o0000149		DU	o0000149	tu3	tu₃	_
1325	o0000559		TUM	o0000559	tu4	tu₄	_
1326	o0002798		|ŠU.NAGA|	o0002798	tu5	tu₅	_
1327	o0001645	TU6	TU₆	o0001645	tu6	tu₆	_
1328	o0001453		KAM	o0001453	tu7	tu₇	tu₇ du₁₅
1329	o0000557	TUG2	TUG₂	o0000557	tug2	tug₂	tug₂ tuku₂ tuk₂
1330	o0001788		BUL	o0001788	tuk4	tuk₄	_
1331	o0000558		TUK	o0000558		tuku	_
1332	o0000546		TAG	o0000546	tuku5	tuku₅	_
1333	o0000289		KU	o0000289		tukul	tukul tukula
1334	o0002777		|ŠU.GAR.TUR.LAL|	o0002777		tukum	tukum tukun
1338	o0002803		|ŠU.TUR|	o0002803		tukumₓ	_
1339	o0001674		|KA×ŠE|	o0001674	tukur2	tukur₂	_
1340	o0001838	TUL2	TUL₂	o0001838	tul2	tul₂	tul₂ dul₂
1341	o0000559		TUM	o0000559		tum	_
1342	o0000149		DU	o0000149	tum2	tum₂	tum₂ tumu₂ tuma₂
1343	o0002081	TUM3	TUM₃	o0002081	tum3	tum₃	tum₃ tumu₃
1344	o0001477		HUB	o0001477		tun	_
1345	o0000560		TUR	o0000560		tur	tur tul₄ turu tura
1346	o0001431		DUR	o0001431	tur2	tur₂	_
1347	o0002125	TUR3	TUR₃	o0002125	tur3	tur₃	_
1348	o0000289		KU	o0000289	tusz	tuš	tuš duš tušu
1350	o0002572	GISZGAL	GIŠGAL	o0002572	u18	u₁₈	_
1351	o0000599	U2	U₂	o0000599	u2	u₂	_
1352	o0001487	U3	U₃	o0001487	u3	u₃	_
1353	o0000565		UD	o0000565	u4	u₄	_
1354	o0001470	U5	U₅	o0001470	u5	u₅	_
1355	o0001496	U6	U₆	o0001496	u6	u₆	_
1356	o0001778	U8	U₈	o0001778	u8	u₈	u₈ ua us₅
1357	o0001104	BAD3	BAD₃	o0001104	u9	u₉	_
1358	o0000564		UB	o0000564		ub	_
1359	o0000178	SZE3	ŠE₃	o0000178	ub2	ub₂	_
1360	o0000771	KIR2	KIR₂	o0000771	ub3	ub₃	_
1361	o0000770	UB5	UB₅	o0000770	ub5	ub₅	_
1362	o0001111		UBARA	o0001111		ubara	_
1363	o0000195		GALAM	o0029926		ubi	_
1364	o0000953		|DAG.(KISIM₅×GA)|	o0000953		ubur	_
1365	o0000958		|DAG.(KISIM₅×IR)|	o0000958	ubur3	ubur₃	_
1366			|DAG.KISIM₅×(LU.MAŠ₂)|	o0000946		uburₓ	_
1367	o0000565		UD	o0000565		ud	_
1368	o0000594	UZ3	UZ₃	o0000594	ud5	ud₅	_
1370	o0000110	ASZ2	AŠ₂	o0002668		udru	_
1371	o0000433		LU	o0000433		udu	_
1372	o0000570		UDUG	o0000570		udug	udug utug
1373	o0000534	SZITA3	ŠITA₃	o0023027	udug2	udug₂	_
1374	o0001453		KAM	o0001453	udul2	udul₂	udul₂ utul₂
1375	o0000956	UTUL5	UTUL₅	o0000956	udul5	udul₅	udul₅ utul₅
1376	o0000197		GAN	o0000272	udul7	udul₇	_
